Target,MAE,RMSE,R2,SMAPE,MAE_STD,RMSE_STD,R2_STD,SMAPE_STD
imbalance_prices - Long_t+15min,38.810246772766114,71.59768188722353,0.2602164328098297,69.07656242370605,0.4462639368248607,0.34124819277358026,0.0070600095525297606,1.06323270094607
imbalance_prices - Short_t+15min,63.951153411865235,152.41683571527,0.0238899165391922,24.058442058563234,0.8023505592746664,0.6195442483282639,0.007939857841495977,0.5235279089671727
imbalance_volumes - value_t+15min,245.21018493652343,320.5481881319094,0.5026893770694733,98.1491015625,4.89617654456264,5.756397884089658,0.017873501209736794,1.9676014237807358
imbalance_prices - Long_t+30min,40.23822761535644,73.66138804204193,0.21678204476833343,69.96706939697266,0.3746763726600466,0.35075198373709704,0.007470946483156358,0.9605544995770406
imbalance_prices - Short_t+30min,64.28414901733399,153.8176738770481,0.005891214609146118,24.1752827835083,0.8033532154578779,0.6613196497024637,0.008551398032995951,0.5084511997147612
imbalance_volumes - value_t+30min,272.6816751098633,354.73727223687877,0.39031985521316526,106.24971969604492,3.8963847636267026,4.646843518834101,0.01596670034290857,1.6271663097342512
imbalance_prices - Long_t+45min,40.70558158874512,74.72444795432861,0.19382837057113647,70.06238807678223,0.39507863971275614,0.40506798105693026,0.008750895718822234,1.0185622038711668
imbalance_prices - Short_t+45min,63.7815535736084,153.84186603100704,0.005600455403327942,23.908239345550538,0.7716112050994173,0.5649445527468593,0.007304075847766138,0.4521606514801766
imbalance_volumes - value_t+45min,291.7129605102539,377.4706709310566,0.3095448559522629,112.3848851776123,2.813809898784142,3.517069001022811,0.012842320408154929,1.4443966547496192
imbalance_prices - Long_t+60min,40.51632919311523,74.93429100269341,0.18926032304763793,69.6130584716797,0.3704628517358446,0.38883425763287516,0.008411124392520748,0.9629455731041087
imbalance_prices - Short_t+60min,63.11620300292969,153.92003728176292,0.004586397409439087,23.517151222229003,0.7564049379273788,0.6254639973368039,0.008097851620189736,0.4651696175767723
imbalance_volumes - value_t+60min,304.2470947265625,391.6189906209686,0.25686191976070405,116.45824394226074,2.76305393470917,3.222299840747906,0.01221344192192848,1.3312958546504088
imbalance_prices - Long_t+75min,40.492853775024415,75.06909811438419,0.18626031816005706,69.14310432434083,0.38896073990337193,0.3538232752985956,0.007675349492303829,0.8968002433106017
imbalance_prices - Short_t+75min,62.85445709228516,154.22446196111738,0.0006462812423706054,23.28209348678589,0.7336414208569658,0.5980769892859644,0.007760854090956142,0.4101528585444757
imbalance_volumes - value_t+75min,312.374264831543,401.09256735442216,0.22043455064296721,118.87199111938476,2.655440253142075,2.799872861110915,0.01088202609060906,1.162915837357173
