Target,MAE,RMSE,R2,SMAPE,MAE_STD,RMSE_STD,R2_STD,SMAPE_STD
imbalance_prices - Long_t+15min,43.56077507019043,117.37816688681245,0.2606723177433014,75.3687279510498,0.4399383054448229,1.0076372476491573,0.012668076891465164,0.7424533991023534
imbalance_prices - Short_t+15min,45.345134506225584,112.26301252656243,0.2825287675857544,75.02399353027344,0.46770968763367443,1.006003902335646,0.012840851596273023,0.6334066966514079
imbalance_volumes - value_t+15min,121.36557258605957,160.75144071863951,0.4612640070915222,106.819580078125,1.4703525231480419,1.863147498309999,0.01249877126467387,1.2185511336259107
imbalance_prices - Long_t+30min,47.23066104888916,125.00274048336075,0.16153113961219787,79.92663467407226,0.47407769883751666,0.7415662328348749,0.009929462956603654,0.6257265652845178
imbalance_prices - Short_t+30min,49.31951881408691,120.04681456202303,0.17962200701236725,79.53526039123535,0.5037265773050429,0.6730288315775822,0.009184758972456108,0.5740445016174365
imbalance_volumes - value_t+30min,140.22948333740234,184.3201700712984,0.2916144895553589,121.94531967163086,2.5154121364706254,3.0135991584159902,0.023113762887744558,1.4979846607224363
imbalance_prices - Long_t+45min,49.40354305267334,128.50245389121642,0.11394813895225525,82.34602645874024,0.5017815298273921,0.40342550602675864,0.005567315830249785,0.7208121436572533
imbalance_prices - Short_t+45min,51.71225311279297,123.73292525004237,0.12848717451095581,81.89287696838379,0.54244625647001,0.4081279731158293,0.00575019287272508,0.6353174965080395
imbalance_volumes - value_t+45min,148.7945265197754,195.52293654312467,0.2028989690542221,131.0546961212158,2.7483820955578926,3.156707331733513,0.025752310930497686,1.4345648673147087
imbalance_prices - Long_t+60min,51.545951232910156,130.71469448549723,0.08304092407226563,84.8350855255127,0.5073204496534165,0.36990425365075924,0.0051887372264600735,0.7414034497674444
imbalance_prices - Short_t+60min,54.02005874633789,126.1061195286576,0.09455581545829773,84.36697616577149,0.5569937641391174,0.4128386892038793,0.005925250429912873,0.6868411148432393
imbalance_volumes - value_t+60min,158.0302590942383,207.20138846355414,0.10489584803581238,139.20356674194335,2.308927486818343,2.844740491301568,0.024627757036646426,1.1812697240892174
imbalance_prices - Long_t+75min,52.93410747528076,132.108599752313,0.06334788858890533,86.26224517822266,0.4911696778607528,0.3290023964908344,0.004664659655221297,0.7986198226640389
imbalance_prices - Short_t+75min,55.541723556518555,127.6821079858123,0.07174096047878266,85.77666984558105,0.5279606548509487,0.3789292925334276,0.005508513424209131,0.7473979137696865
imbalance_volumes - value_t+75min,162.59246063232422,213.06366886147927,0.05343655109405518,144.1143133544922,2.8419346895027973,3.3933015870853236,0.030222393669178674,1.148812010410557
