Target,MAE,RMSE,R2,SMAPE,MAE_STD,RMSE_STD,R2_STD,SMAPE_STD
imbalance_prices - Long_t+15min,45.242104568481444,112.384894601498,0.3266359394788742,106.07379692077637,0.7362862129835397,0.40013008142101286,0.004796963276681944,1.5051581544307788
imbalance_prices - Short_t+15min,45.33745735168457,112.43800940721044,0.3259978538751602,106.18276832580567,0.8139723094422998,0.43295351618798883,0.0051949645265834225,1.6952713691008845
imbalance_volumes - value_t+15min,115.84944633483887,161.02472825833848,0.6069944387674332,82.92894958496093,1.8630697514643069,1.9456418325998355,0.009514676463222077,1.1538063705107917
imbalance_prices - Long_t+30min,48.00486526489258,117.00469463935086,0.2701402533054352,109.82272651672363,0.7514788583238893,0.3777331760154173,0.004713007381901588,1.3773452449157535
imbalance_prices - Short_t+30min,47.991778984069825,117.02873664314671,0.2698403853178024,109.93437149047851,0.6961304446395029,0.37509751600482505,0.004684362470834573,1.3491967391607356
imbalance_volumes - value_t+30min,129.21260719299318,178.39967827154135,0.5176399338245392,88.60151710510254,1.8151839437530173,2.0448457577652217,0.011091288689012163,1.0513168212586588
imbalance_prices - Long_t+45min,49.893481788635256,119.8090820984212,0.23472944557666778,112.76038223266602,0.7359292052347081,0.49480608514691393,0.006322668148887381,1.3668885289559958
imbalance_prices - Short_t+45min,49.88768840789795,119.80789239672504,0.23474791765213013,112.73309074401855,0.7210034332509685,0.42814042132646685,0.0054716891313124315,1.3464812528836687
imbalance_volumes - value_t+45min,139.1613298034668,189.91517571010402,0.4533659768104553,93.00979423522949,1.898668290951417,2.227417015926457,0.012847200004187943,0.990898587708942
imbalance_prices - Long_t+60min,52.22423160552979,122.78419348376336,0.1962573707103729,116.43149307250977,0.6179506043700106,0.3940282682008709,0.00516052649426557,1.2474264977824416
imbalance_prices - Short_t+60min,52.274408111572264,122.79387273062405,0.1961303323507309,116.56098854064942,0.630096184272862,0.40145668701420684,0.005260885295116458,1.2332252952646605
imbalance_volumes - value_t+60min,150.87705001831054,202.66063576653855,0.37756027936935427,98.2194017791748,1.6394736795540248,1.8763515335448582,0.011545455266302834,0.9648626670240517
imbalance_prices - Long_t+75min,53.76375541687012,124.92562004041726,0.1679760330915451,118.97068893432618,0.6836957447861525,0.40726375642961915,0.005428076443398343,1.2285177438741286
imbalance_prices - Short_t+75min,53.75716312408447,124.97426383529951,0.16732781112194062,119.05900131225586,0.6305741889598109,0.41075615858416087,0.005479472191123264,1.168956709930171
imbalance_volumes - value_t+75min,158.17456527709962,211.22648448005503,0.32381760954856875,101.54114860534668,1.648692754957271,1.8599364430194878,0.01194258597413653,0.962191723804466
