Feature,imbalance_prices - Long_t+15min,imbalance_prices - Short_t+15min,imbalance_volumes - value_t+15min,imbalance_prices - Long_t+30min,imbalance_prices - Short_t+30min,imbalance_volumes - value_t+30min,imbalance_prices - Long_t+45min,imbalance_prices - Short_t+45min,imbalance_volumes - value_t+45min,imbalance_prices - Long_t+60min,imbalance_prices - Short_t+60min,imbalance_volumes - value_t+60min,imbalance_prices - Long_t+75min,imbalance_prices - Short_t+75min,imbalance_volumes - value_t+75min
imbalance_volumes - value_t-240min,0.002991248403190184,0.004119111060030264,0.007385805867685121,0.0046961251307793645,0.00544736324403857,0.016675672572819166,0.004033015413839166,0.0040429347360040994,0.009703446416060614,0.0021208739492708448,0.002513275239492032,0.013637570713024615,0.004062652829170474,0.004316403133611175,0.016627153563742468
imbalance_prices - Long_t-225min,0.005497022085655771,0.004409484688063003,0.007998555049563948,0.00465938399128936,0.005247920086543672,0.008547703297874704,0.005082969377214795,0.005602597346263792,0.006450080240487353,0.005094725028563517,0.0052295703155696175,0.012298609945399221,0.0054130541111426286,0.006304121556030623,0.005032643502717235
imbalance_prices - Short_t-225min,0.00925693971031069,0.005456831697956659,0.008849113381635106,0.009440321341220624,0.008612439904820348,0.008994645715538353,0.007171217087270634,0.011737307795614925,0.009485337312369665,0.010057151581415383,0.01395336854812922,0.010368968766655598,0.014079741367699171,0.013667327977600507,0.007335148503186701
imbalance_volumes - value_t-225min,0.0019916530627347127,0.0021635518559596674,0.013758361327985767,0.002172936445864252,0.0022457512418077386,0.021190141061532813,0.002305389615114109,0.002098166626371949,0.011471864714010734,0.002387230371519763,0.0016847187398403207,0.006593309741080702,0.002613818011042895,0.002228862751633642,0.018279809347350236
imbalance_prices - Long_t-210min,0.0043540046917150904,0.005404872083100145,0.015443942038487877,0.0040273002555622954,0.004736985827465105,0.009833995725502063,0.004921616343224741,0.006108785253501992,0.007166158260788507,0.0054516762157051065,0.0041451833997574565,0.010572851676262872,0.005870427099134759,0.006497011740142625,0.004442910936437329
imbalance_prices - Short_t-210min,0.005584444946627627,0.005489973910098115,0.011911967010688387,0.007618481506849094,0.006009554113064951,0.012715339566388139,0.010562932415938121,0.008108744032302639,0.006531201033045363,0.016776458923596693,0.013454423915791268,0.008959562811630803,0.014433910107694828,0.014409356122581813,0.006010210677624855
imbalance_volumes - value_t-210min,0.0022257652138384858,0.0023274229253038357,0.01296254011273777,0.0038927221292406103,0.0034364723448634324,0.027675653567579957,0.002563462235974839,0.0031541609662197063,0.016035518982404028,0.005042470914308069,0.00460365612103169,0.021866269287245815,0.002381900707252498,0.002815420979877672,0.004598410096248699
imbalance_prices - Long_t-195min,0.010014214212176738,0.010391981053842755,0.014853867406316567,0.008525123380110017,0.009297583634514012,0.029897860678953295,0.008065005349146304,0.0068509953354223396,0.015429691638790245,0.006964202147318474,0.00480280451297267,0.021652607939272456,0.008087819304913865,0.0035792697939714345,0.004873703925572044
imbalance_prices - Short_t-195min,0.015507465650458472,0.01639894174287474,0.013522488512793644,0.017803441722409843,0.01629520508045971,0.03467517616803525,0.011608944456256723,0.013884175060447888,0.010322014180776024,0.016749145680340007,0.014864355790865374,0.02262108309492396,0.01746863370315623,0.012139559217635905,0.0059602825482625126
imbalance_volumes - value_t-195min,0.0021453389758316916,0.0024192378442057815,0.007188771486984479,0.0025549263412157188,0.003007679248428758,0.029575664143325412,0.002493367346085506,0.0024755589706392128,0.013732439568524568,0.002569419339240994,0.002194987402401239,0.024091122156678465,0.003592282540883389,0.0034664393631496752,0.014452143146207163
imbalance_prices - Long_t-180min,0.0038770931123262927,0.004070537550986046,0.008938016762425833,0.006872761434162385,0.005109888904750278,0.010201325051952153,0.007207423889944039,0.005233548402193264,0.010649334036900427,0.009019778007212154,0.0061158971857212235,0.01928592108947487,0.010130858700857061,0.007227055131534143,0.014465385619703739
imbalance_prices - Short_t-180min,0.0072026455727354916,0.007977043759990352,0.011325589996384224,0.010152943436412898,0.008464903918047639,0.009076223704118093,0.008540896896720369,0.009674905648661934,0.010034677153547819,0.009237965898885704,0.010743972583848517,0.013834034908097237,0.008811559335601488,0.01728020058150287,0.012322109068903955
imbalance_volumes - value_t-180min,0.00237489945935522,0.002547053854823389,0.017367010954665602,0.0027522839325852147,0.002736086550719847,0.011728899415866181,0.002506338718585084,0.0029291543302856055,0.016613010606746685,0.00343960447677091,0.0033752001910052057,0.015563385978188307,0.0033038206877135964,0.003204799075682786,0.01696369122293072
imbalance_prices - Long_t-165min,0.007845261953034423,0.006475059202718967,0.007340146605776681,0.0077474372913384285,0.007574054743832675,0.00856487118597579,0.00873386661701079,0.008030585696775233,0.00920877681946149,0.011709874736508936,0.013499647923992598,0.009376707076145976,0.009178797972984284,0.01043655301400122,0.008533229917091375
imbalance_prices - Short_t-165min,0.006806408969583572,0.0075526547361005215,0.009461041929125714,0.006590568357793927,0.006063442410886637,0.011243648818017392,0.006402195875285542,0.008068612111601396,0.00842306513323274,0.006398359324502962,0.0072102106283555255,0.014160653562023071,0.007632353600904025,0.009351392018037587,0.014121125571731681
imbalance_volumes - value_t-165min,0.003480226696075988,0.003909074448480169,0.01228714956279623,0.002666497082486785,0.002742309416720673,0.020669535604774865,0.0028118872626851045,0.0035625162759461092,0.009308096178428968,0.0027241460599307173,0.002970476614510517,0.01783855179350212,0.002740950154537131,0.002949957831673487,0.01193330683995373
imbalance_prices - Long_t-150min,0.003726995839357187,0.0038410392964105993,0.01615073899248091,0.004264122815697192,0.004477670492520702,0.013066465870615503,0.004339740701661412,0.004544426345940337,0.006366249547019834,0.00353672122506714,0.0035248385087434143,0.015014449226642683,0.0031935988762215855,0.006527531630666999,0.007689084507145708
imbalance_prices - Short_t-150min,0.006090322054205899,0.0044457488531916165,0.01514949588655145,0.004521944450261799,0.005998776593387447,0.010119561325438554,0.00820486042171251,0.009239479026859045,0.009641823898066832,0.0072674407199592676,0.008904706608313063,0.012220095618613414,0.00750947910767718,0.015055047461210051,0.01022281798144104
imbalance_volumes - value_t-150min,0.00259242655829803,0.0028110660563088457,0.008488513124151723,0.0022203255098527277,0.003793916231697949,0.01170969625847647,0.0025330176518791633,0.0029744124500703036,0.019616853921528673,0.0028410855854526743,0.0029149293850173306,0.007889774743383897,0.0026351025185722392,0.002613362620882981,0.01938428410357301
imbalance_prices - Long_t-135min,0.004685121474226435,0.00661517670921603,0.013162588052538922,0.003596631594002247,0.004414881583737952,0.010473189926124178,0.004257813260336661,0.004192488807406562,0.00501001191418618,0.0026543193148377215,0.0032099366723086858,0.00841107702904992,0.0033096032368921443,0.0033048849350561797,0.010075541807607806
imbalance_prices - Short_t-135min,0.0081839407786847,0.010940909338172333,0.012967538169759792,0.005716448303021025,0.007374668203785404,0.010403007427197736,0.005309001387337048,0.003632579100285511,0.005933013025945001,0.006331306621104886,0.005149242807630799,0.006732694457099569,0.005959077928463557,0.006790781820970551,0.004849305800581532
imbalance_volumes - value_t-135min,0.0026059250936878017,0.0030037542709028457,0.011306968158572999,0.0027554398097422565,0.003531355323479829,0.01649043956868809,0.001986056880506567,0.002534587871268741,0.005847490541953448,0.002725078037357889,0.0038682189756127625,0.025953060668845864,0.002178558918532872,0.0025672937534700394,0.00649026724025498
imbalance_prices - Long_t-120min,0.00754108122055186,0.0063263380543394305,0.020961678635678254,0.004540559934634075,0.008300971085272977,0.011247643838656587,0.005926696007416467,0.0038455246671737766,0.01846488431765465,0.00755059761164739,0.005411747396298324,0.010616192635456172,0.0045727657283014195,0.004737764063278519,0.014416448243777268
imbalance_prices - Short_t-120min,0.009813007078479132,0.01072369080675344,0.02070361082747695,0.009089638939956785,0.005398615460131623,0.017900211154024872,0.006406074280144822,0.008467280548326015,0.02428327789378818,0.00627444534371898,0.006684274740502588,0.011065315488311172,0.0055454441114270595,0.006419433919911171,0.01725865127459474
imbalance_volumes - value_t-120min,0.002669109796268458,0.0026093383468105457,0.008811676476713728,0.0030843675231610633,0.003410080916184597,0.009604394092457369,0.0024866609591890666,0.0022592048608275944,0.012432165047102898,0.0035554752850955537,0.0036004486112797165,0.009823121356173942,0.001992361502365384,0.0025344838753098885,0.020573949590197572
imbalance_prices - Long_t-105min,0.004140871221986344,0.003832395841703146,0.006544786705413572,0.005095352864595043,0.0063150995429305115,0.017976591740000002,0.005777247042753515,0.005660933178311098,0.005764056928197533,0.008332601578971663,0.007561980215417862,0.016300507020139774,0.004446793643382989,0.004688494673149762,0.005292110565118492
imbalance_prices - Short_t-105min,0.004041255415836986,0.003891976433282252,0.00819209842888631,0.006592960237903753,0.0057268663487193405,0.011464037975303654,0.006798252571090416,0.005025335069210996,0.005952464863867135,0.006790974469662615,0.006738270512181771,0.0126384653264613,0.007220261381895398,0.008192350718287344,0.005232869741308605
imbalance_volumes - value_t-105min,0.003460785125844268,0.0027890883446953013,0.01200479907370027,0.003200858739512114,0.00311620899826994,0.022452601263335963,0.002429426174238415,0.0023905607077504103,0.008995856794623251,0.0032082828591010184,0.0027660355486204937,0.018670315458599363,0.0023087813627580543,0.0026718215378664354,0.005663968185059275
imbalance_prices - Long_t-90min,0.010655051487646233,0.010966706998886366,0.02615331040145247,0.009149348542123334,0.008923964932117088,0.01873919574706815,0.009245169824629557,0.01290410162176704,0.015558286383064114,0.007813281434515375,0.008724382433327264,0.018187041826948188,0.0069793858149278095,0.006591377882826236,0.00665495534184447
imbalance_prices - Short_t-90min,0.012294348387525134,0.013139504900893372,0.013905236425767726,0.014364762611250626,0.014974171158297396,0.010925746453795,0.012136728199930075,0.018027396574019805,0.008373895170188916,0.011042975760954504,0.011188909299795342,0.00966709788937078,0.01603930193164342,0.01170609215425793,0.007539611343032448
imbalance_volumes - value_t-90min,0.0023549496397326946,0.0028729687451705104,0.022602884787949733,0.002302910726999016,0.002960707072106743,0.018473056759612517,0.002948043392276304,0.0034124996324742226,0.018441105419333324,0.0030991439787576383,0.0031395281304148737,0.009500317234023897,0.0028764090121230763,0.003350357775885662,0.016444919498644593
imbalance_prices - Long_t-75min,0.013218531293430714,0.013929344868985937,0.02077187678066548,0.017129086309287233,0.01524099923929316,0.024933405137053343,0.009681438591083861,0.007710048841458047,0.011865384910372086,0.008765679927744713,0.008259199650819938,0.027087375842398613,0.009796200269149267,0.005866668624963495,0.008748801402849494
imbalance_prices - Short_t-75min,0.007377116340372595,0.006633429518464254,0.014193736096087378,0.01159284859483887,0.009293398405134212,0.028108064769068734,0.007996937955773319,0.005275680757066538,0.009265871746087215,0.005712216081739825,0.004755190237487114,0.024432146481471136,0.003992466738138319,0.004764628027834988,0.007876968364321328
imbalance_volumes - value_t-75min,0.00191150700415983,0.0020285450732681056,0.009293216758938797,0.00344799194913503,0.003616749093071121,0.03567187233583536,0.0021786487262679655,0.002966204014795494,0.010276363981038003,0.0018744668677500157,0.002205330792753557,0.023375009203087757,0.0022809153316529773,0.0026804220529315897,0.009020686397121608
