Feature,imbalance_prices - Long_t+15min,imbalance_prices - Short_t+15min,imbalance_volumes - value_t+15min,imbalance_prices - Long_t+30min,imbalance_prices - Short_t+30min,imbalance_volumes - value_t+30min,imbalance_prices - Long_t+45min,imbalance_prices - Short_t+45min,imbalance_volumes - value_t+45min,imbalance_prices - Long_t+60min,imbalance_prices - Short_t+60min,imbalance_volumes - value_t+60min,imbalance_prices - Long_t+75min,imbalance_prices - Short_t+75min,imbalance_volumes - value_t+75min
generation_import - Import - SK,0.005092032024953369,0.002617517840841174,0.0026816090387037548,0.0028820754035123173,0.0028696036853477834,0.0034165859190688932,0.0051965266919141865,0.002606066256958002,0.003400191960972734,0.0025456959027296763,0.003923507519248233,0.000947106221826516,0.004210553743470427,0.005270215831900714,0.0008811854838395448
import - DE_LU,0.005019257145404886,0.004485332712804848,0.002804857485798493,0.011409869758408605,0.00508567168008085,0.008266697631155694,0.010490960786503904,0.017679442800668767,0.0055284519877532145,0.010073595112480689,0.014557363005980734,0.003390983960198355,0.01742267463225835,0.018030446519449014,0.002258369579372811
100m_wind_speed_mean,0.010148722399237158,0.010525085159733862,0.01687171558207774,0.007332796571085055,0.008625550102489797,0.008204060171250603,0.006217782520454591,0.006517983699046453,0.016212367920219548,0.008113838200290047,0.009597399936981674,0.01290630766257891,0.013007016240455414,0.008018901123541582,0.008703426240907674
import - sum,0.008392613948679354,0.006433112493799854,0.008597865796258703,0.009664203255400934,0.006078696966636926,0.004399522951906874,0.00805980837441166,0.012015442934845851,0.006612293745399256,0.004778241824431461,0.01014270580601078,0.009582175952087709,0.009939278714591637,0.009799415411511973,0.009788499907000188
generation_import - Import - UA,0.008214791189293464,0.009511742378468625,0.002399790332205157,0.009456657627142704,0.011813773062458495,0.002844736966933112,0.006665948765192297,0.006463058421082678,0.0019636606859583594,0.004809560143417911,0.0060236641202209285,0.0036443845426474583,0.005913265696408587,0.0030659750403392535,0.0036478181370766835
generation_import - Import - sum,0.005583703134052484,0.011775258786190535,0.006670633816735972,0.008778607350162929,0.00695538379712525,0.0059166321910379335,0.004853737936478865,0.004487781010726394,0.0055227234182348185,0.004195125230032772,0.0032659254887283853,0.0027053631460476025,0.0026560082335381594,0.0023823582073064244,0.002776014127326562
import - SK,0.0031374477445278897,0.004082462593563832,0.0029360876293158073,0.0020220791981350886,0.00321344029521606,0.0023167382846431793,0.0023910366688578506,0.0030755210482711847,0.0033173003289120972,0.0036508238628593973,0.0017924193630491345,0.0018414903182438138,0.002165516444860259,0.0017987390655689523,0.0016183969152243662
10m_wind_speed_mean,0.003327722976926452,0.0027057247608463513,0.002973770076882829,0.005215736371304956,0.002517015934717165,0.00475604941615893,0.0073047107538150155,0.006354847497274023,0.004128587273548874,0.003389629630106356,0.005026551327318884,0.0021567054383922367,0.004761227477181819,0.009309116949255724,0.004502986721139678
import - CZ,0.009726579661975848,0.008054074565447081,0.011833699443392106,0.007684215068555204,0.00842500512904371,0.009436632374709007,0.006862146139144897,0.008410293200358864,0.008339898551421357,0.008140761819318868,0.008038864551850565,0.00744849148956564,0.003998428228966077,0.003385814771756486,0.007474014725186862
generation_import - Generation - Fossil Hard coal,0.06465604035157593,0.06500894088172936,0.04208508939742751,0.05962663756980328,0.059574696246651,0.03923714616533835,0.061187551194801924,0.06124480995262274,0.03963848793512443,0.05622892724629491,0.053835873059200824,0.030440931037432166,0.04895022600912489,0.0499144013345649,0.028272565175197086
generation_import - Generation - Fossil Gas,0.0640517343293177,0.06459078188835701,0.024179620714174236,0.0543718666795321,0.056361485086312314,0.021483576375645498,0.047843185687146614,0.049414424218171916,0.02011845279167028,0.047695575094904144,0.04304583027472836,0.026144818060283796,0.03713191019893566,0.04619771637512167,0.023476165976018818
generation_import - Generation - Fossil Brown coal/Lignite,0.0623287489348877,0.05983059306730865,0.04675846661960532,0.0588901991992534,0.06001413908900577,0.04326365955672736,0.057701439630987804,0.05923758506035665,0.03710155377951014,0.05515601481756312,0.05630873027315829,0.035761122349475045,0.04731897694361396,0.05170716829097364,0.034166952052619305
generation_import - Generation - Wind Onshore,0.03573030944740458,0.03456100223708199,0.037539248518369275,0.031018575936388515,0.033403744573006405,0.03947844021955098,0.03327753456850769,0.03553916067220234,0.03634669996852608,0.03505949574795705,0.03003674936265452,0.032535200197191444,0.026983509064325516,0.0313974380851796,0.025452508334012237
import - UA,0.006555507133664832,0.006109911669569556,0.003176088180622173,0.004056135468708817,0.002294410848589905,0.0029323252758040328,0.008035576716516515,0.0031597222065183816,0.005665474781315425,0.005377154006680939,0.007103924241208006,0.002331307929282957,0.007030454508349066,0.01093836287088925,0.005132334310002989
load - Actual Load,0.006944902977533275,0.006775124012171091,0.010369258067061309,0.010438273128935634,0.00332428220371321,0.00672030849137991,0.005326244002819294,0.00232493659890045,0.0028032489236893524,0.0032879573007594445,0.0027112661048922745,0.00372902938695006,0.004320262031739958,0.0028354682660628894,0.003492490863718558
100m_wind_speed_std,0.008110727729086649,0.003852418295124153,0.007908992198194027,0.005819690415708692,0.005969066998611197,0.006440441274634395,0.007602107542290469,0.0051221560149374455,0.003699194944815417,0.007591689965378237,0.004676889141472202,0.003069442365524992,0.009786256060988536,0.005001750388543769,0.0025313151344598735
generation_import - Generation - Biomass,0.003831144385618245,0.004817450426448431,0.0029560270622309873,0.003269329880271471,0.002668452234875076,0.004454396750379487,0.005060922953402951,0.0033656972124690584,0.0036555383842969604,0.0032930736798134604,0.002714835872733147,0.002321878181559441,0.0024796003584665414,0.006449234156236343,0.0028979871346382423
