Feature,imbalance_prices - Long_t+15min,imbalance_prices - Short_t+15min,imbalance_volumes - value_t+15min,imbalance_prices - Long_t+30min,imbalance_prices - Short_t+30min,imbalance_volumes - value_t+30min,imbalance_prices - Long_t+45min,imbalance_prices - Short_t+45min,imbalance_volumes - value_t+45min,imbalance_prices - Long_t+60min,imbalance_prices - Short_t+60min,imbalance_volumes - value_t+60min,imbalance_prices - Long_t+75min,imbalance_prices - Short_t+75min,imbalance_volumes - value_t+75min
ssrd_std_j_m2_t-120min,0.01550901178111235,0.006171487276896748,0.05109998230478959,0.007627637107736518,0.009446342335064402,0.05003938079549698,0.006607032905323422,0.0050685689993964335,0.027053461087984034,0.022565430202172138,0.02125369742717521,0.1524986595707014,0.018022694175248034,0.006728945625657616,0.02858098985196557
100m_wind_speed_mean_t-105min,0.009734409140066418,0.005020773512675078,0.032796263477568574,0.00884694901156763,0.005019159610400493,0.012424345998271746,0.007861891046635719,0.006846125435460635,0.012099136447679484,0.004682378905137739,0.0055486543415642015,0.017614830482540127,0.006887974249402106,0.007191671898420964,0.0735791429390083
10m_wind_speed_mean_t-105min,0.014516652018601235,0.003987759563391592,0.03735934233685839,0.009957896389086273,0.00585569427167502,0.02538735062054184,0.005096060263568688,0.011549989569335594,0.04529247461288469,0.004488383784933831,0.007011573232458431,0.01889628168940544,0.011490260290001515,0.008832306997210253,0.06624116891747031
100m_wind_speed_std_t-105min,0.0162224508313775,0.017424189099430804,0.056826862149662705,0.01548194688824151,0.011169215157533472,0.016647439303847024,0.0055028774753045585,0.003043285606763675,0.05825083062436897,0.006649257018711979,0.0044545226222253405,0.03254701291757374,0.014012085146983736,0.013562103384028888,0.05215237969701411
10m_wind_speed_std_t-105min,0.011002645960375958,0.0072188455538416746,0.05572809188556858,0.009289261153665393,0.0032551364441042096,0.032159865773908676,0.0032010131878951143,0.0053542849079749434,0.015836881430121137,0.003579468281890513,0.0040978060791658204,0.013469180619955296,0.006894828934142424,0.004778331931811408,0.05968872685835231
ssrd_mean_j_m2_t-105min,0.007148650524683034,0.009252776966528473,0.1139216506719822,0.0059355046523915005,0.010357243519567419,0.02993079061197932,0.013727500845052419,0.023333483050751967,0.06584477286982292,0.01419405668430045,0.014847635328689648,0.04336475561056432,0.010215135148959234,0.011859273511541688,0.18786645554821008
ssrd_std_j_m2_t-105min,0.00846947596949758,0.011813845087894152,0.12998205163003876,0.00709106137793242,0.006959339165190613,0.019717871505012228,0.009101297735238404,0.015026218456403513,0.050756285770679824,0.01074551032250747,0.010431190388590039,0.032045399793703834,0.012697589443458128,0.01585280993350898,0.19053738003759646
100m_wind_speed_mean_t-90min,0.011597312137426343,0.005996996803171896,0.024707673871753287,0.010036638322882027,0.004601656778009783,0.01629138980778225,0.010761557112738955,0.004321665248804493,0.03165690595915657,0.01237446478788297,0.006680872280427138,0.05350280783814378,0.01347927977412337,0.006564824765173398,0.05243404829337669
10m_wind_speed_mean_t-90min,0.0058955400080430995,0.0048635410312235765,0.012386198870917724,0.0040152401949831076,0.004017463669182689,0.015412055731187195,0.005226031187560011,0.005842733631292504,0.042651491940196136,0.0058482416703755005,0.010092785453818578,0.04717957933533398,0.006684049535466329,0.010121960756099726,0.02834651645678241
100m_wind_speed_std_t-90min,0.009687494771838829,0.014857991262138966,0.038983215715289586,0.005759820769409544,0.007040488104830728,0.01658600906647189,0.007833750964407955,0.009012613540799066,0.04761252346357651,0.009818226304678318,0.01639134028582339,0.06429714430455351,0.01380916302409605,0.01678096601911045,0.07446316379909967
10m_wind_speed_std_t-90min,0.006812805758609102,0.005422199284284034,0.03748810813711952,0.005017296831152635,0.005666344543962623,0.011523651936528495,0.0053330102709030595,0.00703438427085166,0.01615572971610891,0.005521224753349088,0.005897802482297721,0.03269484241565806,0.008967534677085496,0.005175287184151785,0.03267383338575019
ssrd_mean_j_m2_t-90min,0.005831649393085172,0.006161366180182085,0.026201427723613505,0.005215546828107108,0.0048127070484042635,0.02661206954100635,0.00545200184908208,0.007472157596228499,0.05833800888981205,0.008930167142752908,0.011679741750951506,0.07033491452789167,0.011009647070401115,0.00745608315910431,0.04647003486257745
ssrd_std_j_m2_t-90min,0.013078991342816152,0.00659765940739544,0.02185807957736688,0.009716006807120835,0.00629009333940121,0.054070611537696094,0.010697465760313208,0.005441616998341487,0.020745163398212755,0.016624512460490223,0.01292237782119264,0.059340398979140445,0.018790827583550707,0.008014134754022961,0.04493860370435868
